CAMIS,DBA,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,Latitude,Longitude,AvgScore
50122639,CRISPIANO,130,SAINT MARKS PLACE,10009,6465103551,Pizza,40.72720005,-73.98439567,12
40510804,WOODROW DINER,655,ROSSVILLE AVENUE,10309,7186054031,American,40.54259229,-74.20833121,22
40903960,BELLEROSE FAMOUS PIZZA,24822,UNION TURNPIKE,11426,7183472100,Pizza,40.74244012,-73.72170239,23
40919894,KENNY'S RESTAURANT,1924,NOSTRAND AVENUE,11226,7184698888,Chinese,40.63884065,-73.94830213,9
40969600,EVO COCKTAIL LOUNGE & RESTAURANT,1306,UNIONPORT ROAD,10462,7188229274,Spanish,40.83426865,-73.8537364,12
41044538,COOL ICE,1872,VICTORY BOULEVARD,10314,3474665528,Frozen Desserts,40.61279776,-74.12633071,5
41080215,PIO PIO,264,CYPRESS AVENUE,10454,7184013300,Peruvian,40.80600948,-73.91423854,5
41215422,JALISCO TACO'S,214,ST ANNS AVENUE,10454,7185854148,Tex-Mex,40.80634419,-73.91778894,7
41236269,"TROYKA, DA MIKELLE PALACE/MIKELLE CORNER",10255,QUEENS BOULEVARD,11375,7188300500,Jewish/Kosher,40.72537758,-73.85076894,23
41255390,27 SPORTS BAR & CAFE,2,WEST MOUNT EDEN AVENUE,10452,7187313585,Latin American,40.84439795,-73.91491534,31
41310522,BLACKBIRD'S,4119,30 AVENUE,11103,7189436899,American,40.7634107,-73.9139651,9
41316593,CARIDAD & LOUIE'S RESTAURANT,1660,EAST GUN HILL ROAD,10469,7188623939,Latin American,40.86601748,-73.8377147,0
41372224,DIWINE,4115,31 AVENUE,11103,7187771355,Italian,40.76085142,-73.91608735,8
41388432,THE TAP HOUSE,7207,AUSTIN STREET,11375,7189970500,Irish,40.71922074,-73.84232678,29
41391456,"THE WRIGHT, CAFE AT THE GUGGENHEIM",1071,5 AVENUE,10128,2124275690,American,40.78291804,-73.95939106,42
41395226,DELICIOSO RESTAURANT,423,EAST  149 STREET,10455,7186653336,Latin American,40.81579378,-73.91698964,31.5
41453281,DEVON AND BLAKELY,1,WORLD FINANCIAL CENTER,10281,2127864206,American,40.71141766,-74.01544191,2
41455068,OVEST PIZZOTECA,513,WEST   27 STREET,10001,2129674392,Pizza,40.7506386,-74.00334574,42.5
41515681,KEE WANG RESTAURANT,2129,VALENTINE AVENUE,10457,7183647995,Chinese,40.85364625,-73.89951515,10
41521810,VIVE LA CREPE!,51,SPRING STREET,10012,6464846897,French,40.72204639,-73.99649336,23
41586126,NEW SPRING BOY CHINESE RESTAURANT,81,ALLEN STREET,10002,2126250001,Chinese,40.71792894,-73.99103914,13
41633655,WOODSIDE CAFE RESTAURANT,6423,BROADWAY,11377,3476423445,Asian/Asian Fusion,40.74954495,-73.89815333,32
41651639,TASTE OF CHINA,5705,5 AVENUE,11220,7184390505,Chinese,40.64107467,-74.01449232,10
41702179,EL NUEVO BARZOLA RESTAURANT,3386,ATLANTIC AVENUE,11208,7184843332,Spanish,40.68171948,-73.87138936,20
50003262,NANO,691,TENTH AVENUE,10036,6466494678,Latin American,40.76311611,-73.99294267,7
50006230,SARKURA JAPAN,8902,165TH ST,11432,7182629055,Japanese,40.7073728,-73.79611127,4
50007319,YEDANG,21003,NORTHERN BLVD,11361,7186310088,Korean,40.75943846,-73.77277339,20
50010310,HANABI,1450,2 AVENUE,10021,2125701888,Japanese,40.77115576,-73.95662914,24
50012144,MARATHI GREEK BISTRO,200,CHURCH STREET,10013,2122275100,American,40.71623556,-74.00691527,13
50012740,EGG SHOP,151,ELIZABETH STREET,10012,6466660810,American,40.72035007,-73.9950865,15
50013405,WAH YONG KITCHEN,112,WEST  168 STREET,10452,7189921110,Chinese,40.83830039,-73.92456528,13
50017819,MALAI MARKE,318,EAST    6 STREET,10003,2127777729,Indian,40.72710715,-73.98788096,0
50033133,TEXAS CHICKEN & BURGERS,21,WEST BURNSIDE AVENUE,10453,3474981100,Chicken,40.8538183,-73.90832424,4
50033845,DIMES,49,CANAL STREET,10002,2129251300,American,40.71481916,-73.99162393,7
50037137,FUNNY BBQ,98,BOWERY,10013,2129650076,Barbecue,40.71765746,-73.99523821,0
50037988,BANH MI PLACE,824B,WASHINGTON AVE,11238,7185522660,Southeast Asian,40.67331525,-73.96291165,16.5
50040600,THE BAKERY ON BERGEN,740,BERGEN STREET,11238,9175196549,Bakery Products/Desserts,40.67856917,-73.96423547,41
50041229,EL LEMPIRAS RESTAURANT,3160,FULTON STREET,11208,3479151785,Spanish,40.68186439,-73.87841615,0
50042177,ABDULLAH SWEETS AND RESTAURANT,91,CHURCH AVENUE,11218,7187665381,Bangladeshi,40.64261913,-73.97986811,30
50043130,RAKU,342,EAST    6 STREET,10003,2122281324,Asian/Asian Fusion,40.72693693,-73.98747329,12
50043694,DAR 525,168,DRIGGS AVENUE,11222,7183890003,Mediterranean,40.72298578,-73.94518809,27
50044225,DISTRICT SAIGON,3715,BROADWAY,11103,7189560007,Asian/Asian Fusion,40.75963032,-73.92039166,7
50044523,KENNEDY FRIED CHICKEN,78,WESTCHESTER SQ,10461,3476211031,Chicken,40.84078597,-73.84226885,24
50046085,GO ZEN RESTAURANT,144,WEST    4 STREET,10012,2122607130,Vegetarian,40.73142805,-74.00042576,13
50046597,BODEGA 88,573,COLUMBUS AVENUE,10024,2127991602,Latin American,40.7875548,-73.97137747,13
50048240,"DUNKIN', 'BASKIN ROBBINS",43,JAMAICA AVENUE,11207,9178863304,Donuts,40.67783776,-73.89809021,4
50049907,3 IN 1 KITCHEN,4902,FORT HAMILTON PARKWAY,11219,7184377744,American,40.6382951,-73.99778409,0
50050140,CHOIGA NAENG MYUN,20935,NORTHERN BLVD,11361,7182297200,Korean,40.7592232,-73.77357187,10
50052366,MILK BAR,620,VANDERBILT AVENUE,11238,7182300844,Coffee/Tea,40.677791,-73.96882177,10
50052602,MAMAN,80,KENT STREET,11222,3476899195,French,40.73053933,-73.95809171,0
50052722,SWEET SCENE ASTORIA,3513,34TH AVENUE,11106,9178327443,Coffee/Tea,40.75809012,-73.92385874,21
50052874,PALM COURT RESTAURANT & LOUNGE,17116,HILLSIDE AVE,11432,7182986500,Caribbean,40.71149412,-73.79079618,28
50053372,LOX CAFE/CAFE BERGSON,36,BATTERY PLACE,10280,6464374231,Jewish/Kosher,40.70579874,-74.01800141,0
50055715,SALUGGI'S,399,GRAND STREET,10002,6468961163,Italian,40.7160786,-73.98719036,4
50056679,MONTE'S BRICK OVEN,136,ALEXANDER AVENUE,10454,7189425575,Pizza,40.80736054,-73.92709297,31
50058967,NEW HOMEMADE DUMPLING,27A,ESSEX STREET,10002,6466915678,Chinese,40.71572203,-73.98967587,17
50059607,AFFABLE EATERY,912,65 STREET,11219,7186802289,Chinese,40.63106768,-74.00996872,38.66666667
50060908,ILLUSIONS HOOKAH & MIXOLOGY LOUNGE,3229,WESTCHESTER AVENUE,10461,3473406109,Not Listed/Not Applicable,40.85204792,-73.82903739,12
50061389,TACK'S CHINESE TAKE OUT,11C,HOLDEN BOULEVARD,10314,7189839854,Chinese,40.60451406,-74.12118315,10
50066146,PINK FOREST,7201,AUSTIN ST,11375,6462878862,Coffee/Tea,40.71928131,-73.84246011,10
50067036,1ST AVE GOURMET,1274,1 AVENUE,10065,2124728480,American,40.76554585,-73.95762917,13
50067964,VANILLA CAFE,3804,JUNCTION BLVD,11368,9177102181,Latin American,40.74953259,-73.86965547,26
50068253,ICE CREAM HOUSE ON 36,2,CHURCH AVENUE,11218,7189720222,"Juice, Smoothies, Fruit Salads",40.64122258,-73.98324119,35
50069755,MUNCHIES,1405,SAINT NICHOLAS AVENUE,10033,2127408100,Spanish,40.84887622,-73.93406677,38
50070177,JUNIOR'S FRESH,4233,BROADWAY,10033,6466697080,"Juice, Smoothies, Fruit Salads",40.84931135,-73.93666523,1.5
50070401,FORTUNE COOKIES,611,MANHATTAN AVENUE,11222,7183897103,Chinese,40.72329288,-73.95052727,13
50070502,CAVA,50,SPRING STREET,10012,7183030181,Mediterranean,40.72202992,-73.99650418,18
50070592,ZEST RAMEN,112,ELDRIDGE STREET,10002,9179152802,Japanese,40.71811017,-73.99197344,0
50071943,RAKU RESTAURANT,48,MACDOUGAL STREET,10012,2129894797,Japanese,40.72731362,-74.00273843,13
50072306,GOLDEN STAR KITCHEN,638,BLAKE AVENUE,11207,4694386991,Chinese,40.66775092,-73.8952868,34
50074801,OUTRO,816,BROADWAY,10003,2124321688,Coffee/Tea,40.73285499,-73.99117784,43
50075158,POKE ZEST,629,MANHATTAN AVENUE,11222,7183498999,Asian/Asian Fusion,40.72385021,-73.95085156,12
50075173,SOBOL STATEN ISLAND,480,FOREST AVENUE,10310,7187276265,Other,40.63052185,-74.1064415,4
50075329,KUNG FU STEAMER,6415,11 AVENUE,11219,9173026571,Chinese,40.6290835,-74.00544715,40
50076795,CAFE LUX,6300,8TH AVE,11220,3476336326,Coffee/Tea,40.63370802,-74.01142468,10
50077250,CASA CLEMA RESTAURANT & BAR,1731,UNIVERSITY AVENUE,10453,7189012692,Latin American,40.8497815,-73.91644825,10
50077361,BODAI KOSHER VEGETARIAN RESTAURANT,5015,10 AVENUE,11219,9293243582,Jewish/Kosher,40.63830336,-73.99944152,0
50077519,NEW STAR SEAFOOD RESTAURANT,6022,8 AVENUE,11220,7184926888,Chinese,40.63531388,-74.00975318,9
50080230,BLUESTONE LANE,417,AMSTERDAM AVENUE,10024,6463218563,Australian,40.78371633,-73.97788978,19
50080764,PLANTSHED CAFE,1,PRINCE STREET,10012,2126624440,Coffee/Tea,40.72243052,-73.99344124,7
50081779,CHIRP,369,WEST   34 STREET,10001,5155200657,Peruvian,40.75295239,-73.99526455,10
50082449,BIG GAY ICE CREAM,207,FRONT STREET,10038,2122271715,Frozen Desserts,40.70707369,-74.00302975,22.5
50083283,SHANGHAI RED,127,WESTCHESTER SQ,10461,6462412542,Latin American,40.84024557,-73.84249782,20
50085255,YUNSHANG RICE NOODLE HOUSE,53,BAYARD STREET,10013,9293009999,Chinese,40.71526684,-73.99750736,12
50085481,Top Tortilla,22125,LINDEN BLVD,11411,6466410054,Chinese,40.6947792,-73.73898102,13
50086459,PRET A MANGER,1320,YORK AVENUE,10021,6467280505,Soups/Salads/Sandwiches,40.76581912,-73.95448104,11
50088466,RINCON GUATEMALTECO,16002A,HILLSIDE AVE,11432,6463630351,Latin American,40.70800296,-73.80172167,13
50089252,Dunkin,1571,YORK AVENUE,10028,2125325003,Donuts,40.77421824,-73.94838077,5
50090396,HEALTHY SPOT,10409,CORONA AVE,11368,3472729462,"Juice, Smoothies, Fruit Salads",40.74401885,-73.85849328,29
50091705,POKEWORKS,169,BEDFORD AVENUE,11211,7183883121,Hawaiian,40.71824247,-73.95726615,7
50092145,MI CASITA BAKERY Y RESTAURANT,10908,NORTHERN BLVD,11368,3476124580,Bakery Products/Desserts,40.75784343,-73.8600809,43
50092439,UPSIDE NOW,4621,13 AVENUE,11219,3474038941,Jewish/Kosher,40.63652984,-73.99053488,0
50093657,DOMINO'S,3626,BELL BLVD,11361,7182257575,Pizza,40.76776688,-73.77317447,9
50094093,THE FICTION,308,HOOPER STREET,11211,7185995151,Coffee/Tea,40.70727306,-73.95387916,10
50094993,NUEVO IMPERIAL RESTAURANT,2456,WILLIAMSBRIDGE ROAD,10469,3478430770,Latin American,40.86176209,-73.8576308,11
50095962,GREEN GARDEN VILLAGE,216,GRAND STREET,10013,6469129136,Chinese,40.71890087,-73.99605341,43
50096822,SOHO THAI,141,GRAND STREET,10013,2129668916,Thai,40.72024039,-73.99950216,22
50098349,BK PIZZA,456,SUTTER AVENUE,11212,3474258920,Pizza,40.6683006,-73.90232599,7
50098816,R&C FIT GRILL,10802,ROOSEVELT AVE,11368,3475984496,"Juice, Smoothies, Fruit Salads",40.75083389,-73.85831994,25
50098876,Santos Restaurant 2,4718,NEW UTRECHT AVENUE,11219,3472409198,Mexican,40.63806443,-73.99457734,12
50099034,PALERMO PIZZERIA AND RESTAURANT,95,PAGE AVENUE,10309,9174469562,Pizza,40.52202048,-74.23499131,17
50099190,CHINA COCINA,10310,ROOSEVELT AVE,11368,7184763476,Chinese,40.74987557,-73.86250863,12
50099569,36 CAFE CORP,1257,36 STREET,11218,6466269369,Mexican,40.64275446,-73.9853848,29
50100220,URGUT TANDIR EXPRESS,3915,18 AVENUE,11218,9188938585,Russian,40.63277764,-73.9728384,48
50100293,NOODS AND CHILL,170,SOUTH    3 STREET,11211,7183081510,Thai,40.71204071,-73.96125961,44
50100481,EMPANADAS MONUMENTAL,679B,MELROSE AVENUE,10455,3478797955,Mexican,40.81932577,-73.91630237,0
50100532,BAKERY RESTAURANT LOS PARCEROS,40-09,82 STREET,11373,6468415851,Latin American,40.74731636,-73.88386859,34
50102013,CHINA DRAGON,4320,18 AVENUE,11218,9176246620,Chinese,40.63112057,-73.97638055,10
50102481,BAGELS ON THE AVE,3315,30TH AVE,11103,7187210600,American,40.76605798,-73.9195753,10
50105569,110 Nutrition,2135,2 AVENUE,10029,9173329099,"Juice, Smoothies, Fruit Salads",40.79300785,-73.9407025,20.66666667
50113391,Maggie Halls Bar,3406,30TH AVE,11103,7187914538,Bottled Beverages,40.76568417,-73.91883931,12
50118083,CHIP CITY,7234,AUSTIN ST,11375,7184873166,Bakery Products/Desserts,40.71876655,-73.84137909,1
50118168,SOFOKE LOUNGE,1285,SHAKESPEARE AVENUE,10452,9179327043,Caribbean,40.83950673,-73.92253281,10
50120623,VENEZIA PIZZA,1115,ASTOR AVENUE,10469,7185477557,Pizza,40.85973919,-73.85540821,9
50120853,TASTE OF MARRAKESH,2439,STEINWAY ST,11103,6468538611,Moroccan,40.76848368,-73.91122922,13
41403222,YOLIE'S BAR & RESTAURANT,5722,CLARENDON ROAD,11203,3472535410,Creole,40.64485643,-73.92256149,46
41457424,JIMBO'S HAMBURGER PALACE,4137,WHITE PLAINS ROAD,10466,7185470003,Hamburgers,40.89168873,-73.85832963,35
41458613,NIGHT OF JOY,667,LORIMER STREET,11211,7183888693,American,40.71692198,-73.94984662,9
41472695,TRAIF,229,SOUTH    4 STREET,11211,3478449578,American,40.71047545,-73.95911794,9
41519383,BALIMAYA RESTAURANT,2535,3 AVENUE,10451,7184011122,African,40.81082475,-73.92762019,0
41523226,THE LITTLE CHINANTLA RESTAURANT,9606,43 AVENUE,11368,7182058999,Mexican,40.74568226,-73.86776112,27
41536786,TUFFET,286,GRAHAM AVENUE,11211,7183887434,American,40.71209121,-73.94397427,12
41573988,LA BOULANGERIE,10901,72 ROAD,11375,3476445606,Bakery Products/Desserts,40.71903571,-73.84150471,10
41574275,BAGELSMITH,566,LORIMER STREET,11211,3472940046,Bagels/Pretzels,40.7138531,-73.94932589,13
41654607,BROOKLYN CRAB,24,REED STREET,11231,7186432722,Seafood,40.67517549,-74.01676737,18
41657037,TACO BELL,1058,SOUTHERN BOULEVARD,10459,9295623173,Tex-Mex,40.82441336,-73.89189581,5
41690725,PIA,425,WEST   15 STREET,10011,9172077552,French,40.74214071,-74.00604105,3
41701232,POLLOS DONA MARIA,9303,JAMAICA AVENUE,11421,7188054000,Spanish,40.69379756,-73.85180634,21
41701986,LA VILLA CAFE,505,DEKALB AVENUE,11205,7184227892,Spanish,40.69075066,-73.956779,0
50003034,HOMETOWN BAR-B-QUE,454,VAN BRUNT STREET,11231,3472944644,Barbecue,40.67484625,-74.01584799,13
50003042,BENGAL TIGER INDIAN FOOD,58,WEST   56 STREET,10019,2122652703,Indian,40.76303427,-73.976265,12
50009411,DELICIAS CALENAS #4,9418,SUTPHIN BLVD,11435,7182062262,Spanish,40.69883588,-73.80682686,0
50010567,CUSP,321,7 AVENUE,11215,7187882980,Coffee/Tea,40.66711105,-73.98137465,12
50011758,LOS PRIMOS RESTAURANT,704,GRAND STREET,11211,7184868449,Latin American,40.71155903,-73.94461318,13
50015444,99 CENTS FRESH SLICE PIZZA,105,STANTON STREET,10002,2123350803,Pizza,40.72118118,-73.98765115,6
50017921,SUBWAY,9212,JAMAICA AVE,11421,7185708068,Sandwiches,40.69332155,-73.85303347,11
50034720,IHOP,2244,CHURCH AVENUE,11226,7182874467,Pancakes/Waffles,40.65041655,-73.9578251,15
50036682,FEEL GOOD,4708,48TH ST,11377,3477972232,Not Listed/Not Applicable,40.74055206,-73.91733275,0
50037669,NEW YUMMY TACO,1106,8 AVENUE,11215,7188321880,Tex-Mex,40.66443198,-73.98032648,0
50042460,NEW LUCKY STAR RESTAURANT,9419,ASTORIA BLVD,11369,7184585252,Chinese,40.76295768,-73.87500782,13
50044549,PANDA HOUSE,530D,CONDUIT BOULEVARD,11208,7182777700,Chinese,40.676947,-73.86957436,30
50045193,THE BREAD FACTORY CAFE,470,7 AVENUE,10018,2122796665,American,40.75194197,-73.98994093,28
50045379,TENARES RESTAURANT,571,EAST  141 STREET,10454,7182925950,Spanish,40.80862362,-73.91578125,12
50050249,JULIA'S COFFEE SHOP,232,EAST  144 STREET,10451,3475734511,Latin American,40.81574728,-73.92521595,16
50052328,HADO ASIA BISTRO,13838,86TH AVE,11435,7185585758,Japanese,40.70779283,-73.81732571,13
50052651,K.MINAMOTO,4,WORLD TRADE CENTER,10048,2126029910,Japanese,40.71002379,-74.01146306,13
50057380,THE BROOKLYN FIREFLY,7003,3 AVENUE,11209,3475783701,New American,40.63471562,-74.026431,12
50058350,XIANG ZHI RESTAURANT,5322,7 AVENUE,11220,7184362039,Chinese,40.64058949,-74.00784785,37
50059345,WIN XIN RESTAURANT,6001,14 AVENUE,11219,7186334325,Chinese,40.62744769,-73.99639027,6
50061387,FAMILY ALTAGRACIA CARIBBEAN CUISINE,5601,CLARENDON ROAD,11203,9177212661,Caribbean,40.644816,-73.923675,48
50062740,SARITAS BAKERY,9412,CORONA AVE,11373,7184434414,Bakery Products/Desserts,40.74229453,-73.8695542,10
50065952,EL TREN DE LA FELICIDAD,4004,57TH ST,11377,3477796734,Other,40.74577867,-73.90731862,12
50066245,BREAD & BUTTER,462,7 AVENUE,10018,2128680444,American,40.7517471,-73.9900745,48
50067635,CAFFEINE UNDERGROUND,447,CENTRAL AVENUE,11221,7184844806,Coffee/Tea,40.69209941,-73.91463444,12
50068189,FAIRYTALE ISLAND,7110,3 AVENUE,11209,7183950835,Coffee/Tea,40.63404308,-74.02674779,2
50069327,EVAS KITCHEN,12036,QUEENS BLVD,11415,9293860170,Mediterranean,40.71343477,-73.82893257,25
50069884,BARZOLA RESTAURANT,9520,ASTORIA BLVD,11369,7184339843,Spanish,40.76275613,-73.87392163,13
50069925,KHAO NOM,4206,77TH ST,11373,3479444257,Thai,40.74316482,-73.88792493,0
50070272,KRAZY PIZZA AND WINGS,1784,BROADWAY,11207,7185133085,Chicken,40.68236802,-73.90954155,0
50073129,THREE JEWELS,5,EAST    3 STREET,10003,6469645736,Coffee/Tea,40.72618248,-73.99129057,17
50074043,ANTONIO'S,7602A,21ST AVE,11370,7187289200,Italian,40.77042566,-73.89355787,45
50074163,CONVENE,101,GREENWICH STREET,10006,9172683308,American,40.70833829,-74.01341771,37
50074742,TAQUERIA GRAMERCY,218,3 AVENUE,10003,6463706435,Mexican,40.73618376,-73.98508277,27
50075052,KING RIVER CHEN CHINESE RESTAURANT,8018,31ST AVE,11370,7188030818,Chinese,40.75904848,-73.8876346,9
50075331,N.Y. TIMES GRAB & GO,620,8 AVENUE,10018,6466529137,American,40.75603172,-73.99065138,11
50077271,DELI GUATELINDA,6516,14 AVENUE,11219,9174562929,Mexican,40.62449435,-73.99949207,25
50077772,CLASSIC CAR CLUB,1,PIER 76,10018,2122292402,American,40.75848581,-74.00492355,38
50078012,RED OAK RESTAURANT,8305,3 AVENUE,11209,7186800800,American,40.62556084,-74.03018829,12
50078031,HAYAT CATERERS,6504,6 AVENUE,11220,7182386010,Mediterranean,40.63514559,-74.01708154,7
50081720,COOKIES AND CREAM PASTRY SHOP,11928,METROPOLITAN AVE,11415,9292447006,Bakery Products/Desserts,40.70603308,-73.83143312,9
50084664,BURRITO SPOT,1903,VICTORY BOULEVARD,10314,7184470557,Tex-Mex,40.61272245,-74.12741109,49
50085170,AZTECA MAYA RESTAURANT,351,RIDGEWOOD AVENUE,11208,7182350205,Spanish,40.68468579,-73.87564186,11
50085344,FROZEN PALM,770,BROADWAY,10003,6508856177,Frozen Desserts,40.73083486,-73.99140182,0
50086142,SPICY MOON VEGETARIAN SZECHUAN,328,EAST    6 STREET,10003,6464298471,Vegan,40.72703577,-73.9877114,21
50088548,THE CASTELLO PLAN,1213,CORTELYOU ROAD,11218,9177834812,American,40.64013208,-73.96684686,12
50092198,DON MARIOS ROTISSERIE CHICKEN,7204,3 AVENUE,11209,7187482042,Mexican,40.63338976,-74.02701053,29
50092300,FRESH EATS CAFE,478,72 STREET,11209,7183335758,Mediterranean,40.6320156,-74.02247409,7
50095492,TROPIC BERRY CAFE,45,1 AVENUE,10003,6468820039,"Juice, Smoothies, Fruit Salads",40.72440353,-73.98762169,0
50096064,OLE & STEEN,80,WEST   40 STREET,10018,9292091540,Bakery Products/Desserts,40.75332747,-73.98454112,23
50098171,STARBUCKS COFFEE,5917,JUNCTION BLVD,11373,7182712282,Coffee/Tea,40.73459815,-73.86477384,10
50099841,KENT'S DOUMPLING HOUSE,220,EAST   14 STREET,10003,7182088821,Chinese,40.73300276,-73.98653039,0
50100241,EAST 21,7126,ROOSEVELT AVE,11372,7186393535,Chinese/Japanese,40.74654683,-73.89418804,13
50100302,BHANCHHA GHAR II INC,7411,ROOSEVELT AVE,11372,6468619147,Asian/Asian Fusion,40.74686794,-73.89122453,27
50101415,MARTHITA'S KITCHEN,754,NEW LOTS AVENUE,11207,3474350074,Spanish,40.66635265,-73.88273405,14
50103256,MARIA ON THE GRILL,2678,PITKIN AVENUE,11208,9293633972,Spanish,40.67520266,-73.87320814,12
50111873,CUTLETS SANDWICH HOLDING COMPANY,99,3 AVENUE,10003,9144096325,Sandwiches,40.73234691,-73.98785474,40
50115184,DANNEE THAI,433,DEKALB AVENUE,11205,7186224422,Thai,40.69036213,-73.96015802,36.33333333
50117891,Bench Flour Bakers,4318,25TH AVE,11103,5166613172,American,40.76670888,-73.90907277,7
50119838,LA FLOR DEL CANARIO RESTAURANT,2225,PITKIN AVENUE,11207,7184855000,Spanish,40.67273615,-73.89018149,26.5
50120747,Flore & Michael Kreol Restaurant,1728,NOSTRAND AVENUE,11226,2675282993,Creole,40.64373208,-73.94882443,34.66666667
50122179,MSMA PUEBLA,3465,EAST TREMONT AVENUE,10465,7187926262,Mexican,40.83194012,-73.82731857,7
41634515,BOMBAY KITCHEN INDIAN CUISINE,733,KNICKERBOCKER AVENUE,11221,3479151888,Indian,40.69389621,-73.90970976,24
50074234,CARMENTAS,50,STARR STREET,11221,7186765003,Italian,40.70109986,-73.92704733,7
50078947,GREEN TEA,54,RICHMOND TERRACE,10301,7187206588,Chinese,40.64407474,-74.07657999,12
50083787,D & B Restaurant II,74A,WESTERVELT AVENUE,10301,7184427526,Chinese,40.64572325,-74.08588616,13
50090807,WETZLE'S PRETZELS,55B,RICHMOND TERRACE,10301,9176908346,Bagels/Pretzels,40.64411317,-74.07658364,9
50095034,BROOKLYNITE BURGERS,225,SOUTH    1 STREET,11211,9292950147,Hamburgers,40.71291825,-73.95899019,7
50098531,M NOODLE SHOP,549,METROPOLITAN AVENUE,11211,7183848008,Chinese,40.71406771,-73.95051972,8
50098967,LA BICYCLETTE BAKERY,667,DRIGGS AVENUE,11211,3479161417,French,40.71444441,-73.95919847,19
40365577,V & T RESTAURANT,1024,AMSTERDAM AVENUE,10025,2126668051,Italian,40.80332942,-73.96361191,8
40367442,BUDDY'S WONDER BAR,17,HARRISON AVENUE,10302,7184429768,American,40.63675542,-74.13493705,12
40368555,IL CORTILE RESTAURANT,123,MULBERRY STREET,10013,2122266060,Italian,40.71789085,-73.9981061,49
40738177,LA CABANA,3917,103 STREET,11368,7188987593,Latin American,40.75045529,-73.86298745,38
41037850,TU CASA RESTAURANT,11905,METROPOLITAN AVENUE,11415,7184416363,Peruvian,40.7060523,-73.83144028,0
41048074,GLATT ALA CARTE,5123,18 AVENUE,11204,7184386675,Jewish/Kosher,40.62698251,-73.98229732,6
41096516,PLANET WINGS,2220,FOREST AVENUE,10303,7182737575,Chicken,40.62680723,-74.16318923,31
41311307,THE WICKED WOLF,4029,EAST TREMONT AVENUE,10465,7188294400,Irish,40.81958464,-73.81754515,37
41364122,CHECKERS,2270,FOREST AVENUE,10303,7188164382,Hamburgers,40.62704616,-74.16500908,22
41398230,QUISQUEYA RESTAURANT,9701,ROOSEVELT AVENUE,11368,7184780704,Latin American,40.74928128,-73.86831697,26
41400890,CALEXICO CARNE ASADA,122,UNION STREET,11231,7184888226,Mexican,40.68423445,-74.0025095,22
41470237,RUINAS DE COPAN,483,BROOK AVENUE,10455,7185856473,Spanish,40.81338033,-73.91586191,28
41504479,LEVAIN BAKERY,2167,FREDERICK DOUGLAS BOULEVARD,10026,6464550954,Bakery Products/Desserts,40.80493205,-73.95499963,6
